requirement	11100000100110000010000100010011101	2
Amman	1110000010011000001100101101001	2
blocked	11100000100110000011110111100001000101	2
frustrated	111000001001100000101110010010110010110101011011101	2
Against	111000001001100000100100011100110011100001	2
Sandra	111000001001100000111101111110111011011	2
remedies	1110000010011000000111001100110111	2
2150EDT	11000101011	2
CDs	11100000100110000010010100101000011100000	2
stunning	111000001001100000111001101100010010	2
Strom	11100000100110001011110001101	2
gets	11100000100110001011000101011	2
disagree	1110000010011000101111000111	2
ART	11100000100110000010000100101011	2
approve	1110000010011000001110010010101100100	2
rocket	1110000010011000001100010110000000011000	2
branch	1110000010011000011110111	2
Newspaper	11100000100110000010000101101100111000110	2
agents	1110000010011110111010011011101000	2
Sue	1110000010011000001000001011100000101001101011	2
junk	11100000100110000010000101000110101110	2
leap	11100000100110000011010110010100001000001	2
trout	11100000100110000011000000111110110010100110101	2
Brownsville	111000001001100000111110100001010001000001	2
weather	111000001001100000101011111001111	2
transfer	11100000100110000011110000101011100000011	2
breeding	111000001001100000111100011000011100010011101111000	2
Alps	111000001001100000100111101011110	2
triggered	111000001001100100101111111	2
Detroit	11100000100110000011001101110	2
volume	111000001001100001001010010101111	2
Consumer	111000001001110000101011011011110	2
Ten	111000001001100000111101000100110110	2
demonstrate	111000001001100000111100011010100000	2
boom	11100000100110000011101111001010110	2
incredibly	1110000010011000001111000110010010101000	2
conclusion	111000001001100000101111001000	2
illegally	1110000010011000001000111000110111011	2
Site	1110000010011000001010100101111010101	2
yellow	111000001001100000111101111101110100010	1
Heights	111000001001101111010010110	1
Bond/Parkhurst	1110000010011100101010010001100	1
ineptly	111000001001100001000000110000001	1
hanging	111000001001100000111011010111111001	1
Until	111000001001100000101010001000101110111	1
Moreira	111000001001100000100011001000000110110	1
25-pound	1110000010011000001111000110011001010000110	1
unanswered	111000001001100000111011100000011010	1
mutinies	111000001001100000101010110011110101111011	1
shielding	11100000100110000010001101101111	1
Frankly	111000001001100000101010011001011011000110	1
45.2	111000001001100000111000110111101110100	1
CAR-Obit-Parkhurst	1110000100	1
APW20001030.1921.0538	1110000011001001011000100001110111000001110011010100	1
stabbed	1110000010011000001100001110001000101	1
bringing	11100000100111011100000	1
wooded	11100000100110000011111010000101000100001	1
scholar	111000001001100000111000100101100	1
dot-com	11100000100110010101000001100	1
eye-popping	111000001001100001000000110000100110010	1
Bavaria	11100000100110000011100111010110110100010	1
BEN	11100000100100010101110110100000100100111001	1
Toledo	111000001001100000111100101010001110110	1
270	111000001001100000100000001000100	1
21:55:42	111000001100100101100010000111011100000111001101001111001101010100000	1
tether	111000001001100000100010000101101000111	1
Goeran	11100000100110000011100111111110100001	1
ruthless	1110000010011000001110011001111011110	1
contributed	111000001001100000110000111101011	1
bonuses	111000001001111110100001010	1
specialist	1110000010011000001010001011000111001111001001	1
JACKSON	11100000100110000010101111010100001101100111	1
leaning	1110000010011000001101100100100001	1
borrowers	11100000100110000010001111011010001010	1
strewn	1110000010011001001101010011000000101	1
03:36:58	111000001100100101100010000111011100000111000001011	1
k	11100000100101011111	1
Hamas	111000001001100000111001100101001101110110	1
$37.38	111000001001110000010111000101010001000	1
HKN-Roy-Arrest	11000110	1
cancellation	111000001001101001000001	1
Southtown	111000001001100000111111000101100110110	1
Counter-demonstrations	1110000010011000001111001010100011110	1
1800EDT	1100010100	1
Basil	1110000010011000001010100011111111111101	1
scoffed	111000001001100000111101000001111110	1
domestic-dispute	1110000010011000001111110101	1
Godfried	1110000010011000001010100110010110110000	1
occupying	1110000010011000001100010111101011	1
coordinators	11100000100110000011110010101000111010	1
strike	11100000100110000011000010011110111100	1
playboy	1110000010011000001010000011010001	1
glass	11100000100110000011100101110101101011011	1
91	111000001001100110001000010110	1
90	1110000010011000010011110001110	1
primeval	111000001001100000101000101100011100111100101	1
94	111000001001110001111000001011100001	1
famed	1110000010011001100001100010011	1
rulings	11100000100110000101100010001011	1
locker	11100000100110000101011000100110011011000110	1
reword	1110000010011000001111110001010010010	1
EDT	1110000010011000000111000000	1
phrase	111000001001100000101110100011110001001	1
Moderates	11100000100110000011100000110011111011101	1
household	111000001001100000101001110001101	1
Lt	1110000010011000001110011011111011	1
absolute	11100000100110000011100110010100110111010	1
LA	1110000010011000010101100010011001101100010	1
machine	1110000010011000001110111100011000011	1
patrimony	11100000100111101011010011	1
Valle	111000001001100000100111101011111	1
290-seat	111000001001100000111001010100110011	1
chase	1110000010011000101110010110100	1
credential	1110000010011000001110110010100000110	1
L.	111000001001100000111000111010010001101101	1
A9154	111000001001010011100110100001111011010011111011110010000111101	1
wrong	111000001001100000100011010111010110	1
Reese	11100000100110000010101001100000000011110100111	1
destined	111000001001100000111101100100000001001011001	1
13:45:21	11100000110010010110001000011101110000011100110100111100110000010010	1
Guild	11100000100110000010000101101100111000111	1
would-be	111000001001100001011100001110001	1
baggage	11100000100110000011110110010000000100101101	1
keeps	11100000100110000010000101001100011100	1
sprawling	11100000100110000111111001101110010	1
240-mile-high	111000001001100000100001000101101111	1
welcomed	11100000100110000011000110111101	1
misdemeanor	11100000100110000011110110000110001110	1
vary	1110000010011000001010111011111110	1
whizzing	11100000100110010001010011000100001001	1
1-16	1110000010011000010010111011000000011	1
_A	111000001001100001110101	1
welcomes	1110000010011110110000000	1
fit	11100000100110000010101100101010011001001	1
Schroeder	1110000010011000000101101101111111110	1
rankings	11100000100110000011101010101110	1
fix	11100000100110100110001000	1
Amicus	11100000100110001010011110	1
hidden	11100000100110000010001000110001001	1
undercut	11100000100110000011011011101000	1
structural	11100000100110000011110110001000110111010	1
0537	111000001001010011100110100001111011010011111011110010000111111	1
21:13:04	11100000110010010110001000011101110110	1
Maurizio	111000001001100001100110001101010	1
21:13:00	11100000110010010110001000011101101001	1
Siewert	1110000010011000001110010010110010111101111	1
burial	11100000100110111101110011100	1
250,000	1110000010011000001101101111100011	1
2,500	11100000100110000010010101100011010100	1
substantially	11100000100110000100101001010110	1
cathedral	111000001001100100011110110111	1
ring	111000001001100000111100000100010110111100	1
120,000	1110000010011000001010100101011100000001	1
bullishness	111000001001110000100001101010000	1
PROFIT	111000100101000	1
encourage	1110000010011000001000111101101000100	1
outburst	1110000010011000001000101010010111110	1
threatened	1110000010011000101000010000001	1
surveys	1110000010011000001100110100010101011	1
$550	11100000100110000011100110110001000	1
metallics	111000001001100001000110100110110000	1
estimate	111000001001100000111101010001001100	1
Frankfurt	1110000010011000001111011001010001001000	1
enormous	1110000010011101001011101000101100111	1
ate	11100000100110000011110001100110010100000	1
http://iwin.nws.noaa.gov/iwin/graphicsversion/bigmain.html	11100000100110000010101010000111101	1
flurry	1110000010011000001010100111101000111110	1
Horn	11100000100110000011101100100010101000	1
shelved	11100000100110000011110010101110101000110	1
speedy	111000001001100000111001001010110011	1
Parmar	1110000010011000001110000011100011111	1
Human	1110000010011111001010011001100	1
subtlety	1110000010011000001101011011010011	1
178	11100000100110111010111111101101	1
clarity	111000001001101111000011	1
seizures	1110000010011000001111000001100000101111	1
18:11:15	1110000011001001011000100001110111000001110011010000011	1
engagement	111000001001100000101010110001101100	1
Alexander	1110000010011000001110010010111111011001001	1
evil	11100000100110000010111001001011001011010101101111	1
horrible	111000001001100000111011100110001101001	1
Colleges	111000001001100000101000000010010010111	1
0-11	1110000010011000001010100110010011101110001	1
Dove	111000001001101111100101101011010001100	1
tree	11100000100110000010100010110001110011110011	1
11:30:15	111000001100100011	1
willingness	11100000100110000010111010100011011	1
Angela	11100000100110000011110000011011111	1
Wis.	1110000010011011101100000000101000000	1
Son	111000001001100000101110001001010111011010	1
resignations	111000001001100000100001011111010	1
Williams	111000001001100000111000100010100101011010100101111	1
eagerly	111000001001100000010011011100001110	1
metallic	11100000100110000100010001000100111100	1
Bang	110000010	1
causing	1110000010011000001010111101010000110110010	1
doors	1110000010011000001011110110101111	1
Deregulation	1110000010011000001001000110111001101	1
$10,000	111000001001100000101101000011011	1
grips	1110000010011000001010100011111011110	1
layoffs	11100000100110100101010110	1
High-Court	111100001	1
baseball-playing	1110000010011000001001010010100001110001	1
shall	111000001001100000010110110111111110	1
circulated	11100000100110001010111101110001	1
object	1110000010011011110111001111	1
diminishing	1110000010011000000101001101000101111101	1
non-show	1110000010011000001110110111111100110	1
dismisssed	11100000100110000101100100	1
resonates	111000001001100000101010001111111111111	1
disjointed	111000001001111110011000000010	1
mouth	1110000010011000001100001001111011111	1
conceded	111000001001100000111011110000000111100101011	1
Ujjal	1110000010011000001110000011100000	1
17:34:09	1110000011001001100	1
Fyens	11100000100110000011110111110111010000	1
Sikhdom	111000001001100000111000001111000001001	1
tech	1110000010011000001000100101100001110	1
inmates	11100000100110000010101001111001111110000	1
Marko	11100000100110000010100000110101011010	1
nominated	11100000100110000101001011100010	1
gauge	111000001001100000111001111111101101111	1
Marks	1110000010011000001010101011110101010	1
Congressional	1110000010011000001110111100001111100111	1
parodies	11100000100111111001100000000	1
touches	1110000010011001000101001100010000101	1
busy	111000001001100000101011010000101110	1
A.G.	11100000100110000010001010011010101	1
rich	111000001001100000111100110100011000100	1
mend	11100000100110000011100100100101110001	1
Tearing	1110000010011000001110111100001100011	1
22:33:00	11100000110010010111100001	1
psychiatric	1110000010011000101101110000100	1
21:28:28	1110000011001001011110001	1
looting	1110000010011110101101000	1
Petit	1110000010011000001111010011101100011101	1
$2.38	1110000010011000001101011001010000100001	1
flanked	1110000010011000001110010111010110101100	1
Clearly	111000001001100000101001001001	1
fair	111000001001100001010110001001100110110000	1
clarified	111000001001100000101010010101110000001	1
evolving	1110000010011000001110001110101011110	1
recruit	1110000010011000001110110110110100110001	1
Anderson	111000001001100000101011001101	1
pressured	111000001001100000100011110110100011	1
rings	11100000100110000001111011111111111010	1
droves	11100000100110001000000011100100	1
pressures	111000001001110000010101100111011	1
score	11100000100110000011001111101000001011100	1
Courts	111000001001110100101110100010110010	1
Advanced	11100000100110000010001001101011	1
Navarro-Valls	1110000010011000110011101	1
preserve	11100000100110000011110011010001100011	1
personalize	111000001001100000111011110000111011	1
roller	11100000100110000011101111100110111100001110	1
accident	11100000100110000010110100001100	1
veep	111000001001100000111100110000101100001110000101	1
Fabiani	1110000010011000001011101000111100010100	1
d'Aosta	11100000100110000010011110101110	1
heating	1110000010011000001111001101011001111110011	1
logic	1110000010011000001111010010000101010	1
federalism	11100000100110000011101110011000110101	1
SCHWARTZ	1110000010010001010111011010000010010011101	1
2nd	11100000100110000011110010100010101010010	1
Closed	111000001001100000101111011010110	1
ASSAIL	111000001000001010000000110	1
381-51	11100000100110000011100100101011000	1
Movement	1110000010011000010111110011	1
Blocks	11100000100110000011100011111110111	1
Clarence	11100000100110000011110111111011101100	1
pregame	11100000100110000010101001010111000001	1
shouting	11100000100110000011101101011111101	1
privilege	11100000100110000010111001100011101	1
location	111000001001100000101010010111101011	1
hospitalized	111000001001100010111001011011	1
worker	111000001001100000111000001110001110	1
Guenther	1110000010011000001110011101011011010000	1
27-square-mile	111000001001100000110001110011111111	1
chill	111000001001100000111100000001000110010	1
Elgin	11100000100110000011111100010110011010	1
presidency	11100000100110000011100000100111000	1
Campbell	111000001001100000101011110101000011011000	1
Galliford	1110000010011000001111011000001010111	1
LOS	111000001001100000111011111000110111110	1
Capital	11100000100110000011110011000010110000111000011	1
specter	111000001001100000011000010010010	1
Villavicencio	111000001001100000111011110000110000	1
taped	111000001001100000100011100011011100	1
Oh	111000001001100000110000100111101110	1
Die	11100000100110000011100000111000110	1
fairly	1110000010011000001010100111110100011010010	1
inadvertently	111000001001100100010100110001000011	1
Oates	111000001001100000111100110011001	1
tops	11100000100110010001010011000100000	1
funding	1110000010011000001111010011110101	1
ownership	11100000100110000011100010000101011010	1
Tijuana	111000001001100000100000100000100000	1
furlough	11100000100110000011010101000101100001000010	1
Ornithurae	11100000100110000010000100011101100110	1
echoed	1110000010011000100000001110011	1
rancorous	11100000100110000011101111100011011110	1
Russell	111000001001100010000110101	1
THAT	111001101010111101	1
WAUSAU	111000001001101101101	1
distribute	111000001001100000111101001000010100	1
http://www.ins.gov	1110000010011000001100001100000100110100	1
portrayed	1110000010011000001100010100000101011101100	1
enters	1110000010011000001100100111011100110111001100	1
ideal	111000001001100000100001011011001110000	1
advantages	111000001001111000000011101010110	1
easy	11100000100110000010101001011001	1
56-lap	11100000100110000011000110110010100	1
Hartford	11100000100110000010001111000101101011100101	1
Foes	111000001001100000111001110101101101001	1
survival	1110000010011000001110011010111110	1
disagreement	111000001001111010110101	1
birth	1110000010011001110111010100001101000	1
wreckage	1110000010011001001001001101	1
desire	11100000100110000010000000100011	1
articulated	1110000010011000001111001000100000100	1
Behind	111000001001100000110011111100	1
Swedish	1110000010011000001110011111111010001	1
battlefield	111000001001101110000000100101111111	1
N.J	1110000010011011001	1
N.D	11100000100110000011110000000100011000	1
N.C	1110000010011000001001001011100110101011	1
consultants	11100000100111000001011100010101000101	1
Conservation	1110000010011000010010001100010110	1
competes	11100000100110000011110001100001110001001110111101	1
SEPANG	1110000010011000001100111110100000101111	1
run-of-the-mill	1110000010011000001011100100101100101101010110110	1
cocaine	111000001001100010100001000001	1
attendees	111000001001100000101011101111110	1
polluted	1110000010011000001110111101000100	1
contributing	111000001001100000111100110101100111111000	1
ruffles	1110000010011000100111010101	1
summoned	1110000010011000001000100010001010101011	1
Keith	1110000010011000001101110101	1
shakes	111000001001100000101011100111101111	1
Instant	111000001001100000111011010010111001	1
Calls	1110000010011000110110011001	1
24-hour	11100000100110000010101011000110111	1
Burroughs	111000001001100000111000100001100111010	1
CAPE	111000001001100000111011011111110010	1
Gerrie	1110000010011000001110110010001010101	1
slightly	1110000010011000001110111110111001001011	1
Scotland	1110000010011000001100000001111110	1
Few	1110000010011000001110100110100110010011	1
Aaron	11100000100110000010101000100010111010	1
reducing	111000001001100000111000001000111001	1
('80s	11100000100110000011100010001010010101101010010110	1
22:01:10	11100000110010010110001000011101110000011100110110110	1
tame	1110000010011000001111001101101100010	1
absolutely	1110000010011000000111100000000	1
second-smallest	111000001001100000111011111011100100100	1
Algerian	111000001001100000110000111000100011	1
line-reading	11100000100110000011101010110111001000011000101011	1
forming	11100000100110000011100110110101101	1
Wall-Street	01110	1
APW20001130.2108.0849	11100000110010010110001000011101110111	1
duel	11100000100110000011101111110001000110	1
Jaya	111000001001101011010110010	1
WHY	111000001000100011101111	1
'That	11100000100110000010101001110010101010001111110	1
Russia-Anthem	010	1
smashed	111000001001100000111100100010001001	1
pricing	1110000010011100000101011001111	1
Jose	11100000100110000010100000001001001010	1
Six	111000001001100000101010011001011011001	1
':	11100000100010001110110	1
accounting	111000001001101111111010100	1
peeping	1110000010011001000101001100010001	1
floor	111000001001100100110101001100000011	1
flood	11100000100110000011101111001000010110	1
overturning	11100000100110000011110011001000101011010001	1
LOUIS	111000001001100000111011110001001001111000	1
irresistible	111000001001100000101110010010110010110101011010	1
roll	111000001001100000101010001000111000	1
intend	1110000010011000001010000011010101100	1
models	1110000010011000010001000100010011111	1
intent	11100000100110000011100000101011100011	1
DEBATE	11100000100011001101011111111111101011010111001001	1
98	111000001001100010111100010	1
Charles	11100000100111000010000110101001	1
filing	11100000100110000010100101100001101101011	1
O'Hare	11100000100110000010101000111111111110	1
chain	1110000010011000001000111100010110101110011	1
whoever	11100000100110000011000111001111110	1
film's	1110000010011000001011101010110100010001101000101110	1
Indiana	111000001001100000110110010010001	1
2000-2001	1110000010011000101011110111001	1
inhabited	1110000010011000001110010100001000001110	1
communications-related	11100000100110000011100010101010110010	1
dino-bird	1110000010011000001001111100110	1
UN-Israel-Palestinians	11100111011	1
platitudes	111000001001100000101010011111010001101000	1
circumstances	111000001001100000111000001000111100111	1
Federalist	1110000010011000001110000011001111101111	1
refinance	11100000100110000010001111011010000	1
spate	1110000010011000001110000010101110000	1
stays	11100000100110000001010111000	1
minute	1110000010011000001010100101011100001	1
subway	1110000010011000000010101011	1
Worch	111000001001100000010001011000001	1
Suzanne	11100000100110000011110100010110001101111	1
Nerve-Gas	110000000000	1
Dewi	1110000010011010110000011001001110010	1
M.	11100000100110000011110001100111000110	1
exaggerator	1110000010011000001101000101001010000110	1
prediction	1110000010011000001110001010111001101001	1
lengthened	11100000100110000010010001110011001110001	1
shirts	111000001001100001000100111100100011100000101011101011	1
NYT20001019.2136.0319	11100000110010010110001000011101110011011	1
falling	11100000100110010001111011010	1
temperatures	111000001001101110110000000010100001	1
Me	1110000010011000001010100110011101100111111010101	1
funeral	11100000100110000011011000101	1
Traditionalists	11100000100110000010000101111100	1
Ltd	11100000100110000001001101110000110	1
alone	11100000100110000011111010100001110011	1
My	111000001001100000111011110101110000011110101001	1
So-called	11100000100111000010101101101110	1
brilliant	11100000100110000010101001111101000110101	1
studied	111000001001100010101101001010	1
commonly	1110000010011000001010010110000110110100	1
$55.88	111000001001100000100010001010110101111	1
concealed	1110000010011000101001010	1
REAL	1110000010001000111010	1
stained	11100000100110000001011000000100100	1
love	111000001001100000101000001101001	1
bloody	1110000010011010011000101	1
Joni	1110000010011000001010000000100100100	1
opposes	111000001001100011100100101	1
Sarasota	111000001001100001001111000110	1
angry	11100000100110000010001100100000011010	1
get-up	11100000100110000010111001001011001011010101100	1
high-speed	1110000010011000001111000010101110000000	1
apparent	1110000010011000001111001010111110001	1
everywhere	11100000100110000101011000100110011011001	1
easiest	11100000100110000010000100110110000001	1
behalf	1110000010011000001111010001011000110110	1
postgame	111000001001100000101010010101110001	1
rebounding	11100000100110000010001001110001100010	1
inflamed	1110000010011000001001010110001101011	1
stature	1110000010011000001011011010011010	1
Newsweek	111000001001100000101010011001110110011111101011	1
MATERIAL	1110000010011000001110001110110000011	1
34-31	111000001001101110100011011	1
listens	111000001001100000100101001010000111001	1
doomy	111000001001100000101110101011010001000110100010110	1
Who	11100000100110000010101001100111011001111110100	1
Joliet	1110000010011000001111110001011001100	1
Why	11100000100110000010101001110011011100	1
undertook	111000001001100000111001011101011010111	1
five-year	11100000100110000011000011100010000	1
snaps	1110000010011000010000110011111111010	1
Violence	1110000010011000001001000111001100111001	1
AGAINST	1110000010001100110101111111111110101101011100101	1
fueled	111000001001100000100000000101011011	1
sideline	1110000010011000010101100010011001101101	1
Croel	111000001001100000111000100000100011000001	1
revealed	111000001001100000100001000010100011111	1
sectors	1110000010011000001110001010101011000	1
conscious	1110000010011000001110111100000100110111	1
wheelchair	111000001001100000111011100100001001111	1
swollen	1110000010011000001000010100110001111	1
NYT20001001.2157.0225	11100000110010010110001000001110	1
sell-off	111000001001100000111100110001001111	1
Barnes	1110000010011000001111001010011111001	1
haute	11100000100110000011101000100010010	1
LaFollette	11100000100110111011000000001010001	1
unacceptable	1110000010011000001010110010101001100101	1
FNC	1110000010011000001010100111010100	1
avid	1110000010011000001111011110000100011	1
haughty	111000001001100000111101010100011101010	1
APW20001124.1811.0405	111000001100100101100010000111011100000111001101000000	1
torn	111000001001100001101001000010	1
decreases	1110000010011000100110100110110	1
April-June	11100000100111000010101101001111	1
orchestrating	111000001001100000111000001010111001	1
decreased	111000001001100000101011111101111100	1
mused	1110000010011000001110111000110011110100	1
recipients	1110000010011101001011101110100	1
matches	111000001001100000111011110101000111	1
significance	111000001001100000110100010100101000010	1
insomnia	1110000010011000001111101001000011000011011	1
verdicts	11100000100110000011100101010011000	1
compelled	1110000010011000001110011001010011011100	1
invading	1110000010011000001111000110011001010001	1
EDITORIAL	111000001000100011100	1
Kemp	111000001001100000111011111011111001001	1
arriving	11100000100110011000100001010	1
in-laws	1110000010011100010101001000001110	1
maintaining	11100000100110000010000000110	1
shouted	1110000010011000001110111100101010	1
joked	11100000100110000001110001101101	1
$2,500	1110000010011111101000011	1
establishing	1110000010011001000000000	1
Stanley	111000001001100000110011010001010100	1
1870s	111000001001100000010100110100010111111	1
decreed	1110000010011000001111010000101100	1
pooh-poohing	1110000010011000001110110011001111	1
breakthrough	1110000010011000001111010001110011011	1
entering	111000001001110000011010111010000011101	1
sexually	1110000010011000001011100100101100101101010111	1
Elizabeth	111000001001100000111100101001111101	1
NYT-10-26-00	11000010100001	1
Job	11100000100110000011100011000000	1
315,000	1110000010011111010011111011001011100	1
incentives	11100000100110000010101011001111010111100	1
Either	11100000100110000011101010010	1
plea	111000001001100010110111000011	1
diagram	11100000100110000010111010101101000100011010001010	1
training	11100000100110111110010110101101000111	1
Consent	11100000100110000010100111101111101	1
collapsing	111000001001111011000001	1
routed	111000001001100000111101100101000100101	1
Triple	11100000100110101110010110001010	1
APW20001202.0257.0120	11100000110010010110001000011101110000011100000100	1
Brazil	111000001001100000111011100001010001101011	1
top-heavy	1110000010011000001000010001110110010	1
13:40:39	111000001100100101100010000111011100000111001011	1
Fateh	1110000010011000001110101011011100100001100010100	1
Lately	111000001001101001101111001	1
fund-raiser	1110000010011000001111001010001010000110	1
submit	11100000100110000110011000110100	1
Gains	111000001001110010110110010	1
structured	1110000010011000000110001001111010111	1
Twisters	1110000010011000011111100110111000	1
runways	111000001001101011000001100100111000	1
infected	1110000010011000001000100010001010111	1
structures	111000001001100000101000010000	1
cite	111000001001100000010000100101	1
slasher	111000001001100000101110010010110010110101010	1
2,000-mile	111000001001111011101001101110101	1
snatch	1110000010011000001100111110100000001	1
Install	11100000100110000010001111000001	1
herds	11100000100110000011110000000000001100	1
specialists	1110000010011000001001111110001011101	1
rival	111000001001111101001111101100101111	1
'Take	1110000010011000001010101001001	1
opens	111000001001100111011101010000110101	1
Hubert	1110000010011000001110011000011000001000	1
heave	111000001001110011011101	1
illness	11100000100110001011100101100	1
1926	11100000100110000011000011110100	1
revolt	11100000100110000011100110000010	1
10-19	11100000100101001110011010000111101101001111101111001000011101	1
SALES	111000100101001	1
prestigious	1110000010011000001110001000101001010110101001010	1
fashionable	1110000010011000001111101010000111000	1
20:02:05	111000001100100101100010000111011100000111001101001101001	1
aside	111000001001100000101011001010100110011	1
venue	11100000100110000010000101101100111001	1
'Broncos	1110000010011000001010100111001010101000111110	1
destroy	1110000010011000000010100001100110100	1
vandals	11100000100110000100000000110100	1
46.5	1110000010011000001110111110001101110	1
46.1	1110000010011000001110111111000100010	1
knew	11100000100110100110111101	1
Separately	111000001001111100101001100111	1
printed	11100000100110000000101111011111110	1
slurred	11100000100110000010101110011110110	1
Rallies	111000001001100110000110001000	1
Depository	1110000010011000000110100110111000	1
pages	1110000010011000001111101110010101	1
grueling	111000001001101111111010000010	1
infections	1110000010011000001001000001101	1
30,000	11100000100110000011110010100101010	1
walking	11100000100110000010111001001011001011010100	1
Systems	1110000010011100000101110001010100011	1
slow	11100000100110000010100111000111	1
22:02:08	111000001100010	1
outrage	1110000010011001111011110100110	1
Applied	111000001001100000111100110110110011	1
guarded	11100000100110111111101000000	1
suitcases	11100000100110000011110110010100100101	1
freezing	11100000100110000011110101010010100101101	1
Magazine	1110000010011000001000110100000001101	1
red-carpet	11100000100110000011100011011110111011	1
JERUSALEM	1110000010011000001111101000010100010001	1
vision	111000001001100000111000101011100110101	1
conviction	1110000010011001111110010110001001	1
raged	11100000100110000011001000111100011	1
Books	1110000010011000001010100110011101100111111011	1
affecting	1110000010011000001111010001010011100110	1
teens	1110000010011000000010111101111110	1
Told	111000001001100000101010011100101010100011110	1
McLean	1110000010011000001110111110011011110000110	1
Harbor	1110000010011000001101010100010110000100000	1
dome	11100000100110000011110010001000101	1
supermarket	111000001001100000100011110001011010111000	1
punts	111000001001100001010110001001100110111	1
jets	1110000010011000001111011001010010011	1
uncharacteristically	111000001001100000111011001010000010	1
undermine	1110000010011000001000010111111	1
concentrated	11100000100110000010100001011101100111	1
1:30	11100000100110000010101111010100001101101	1
13:53:14	1110000011001001011000100001110111000001110011100	1
Indonesia-Suharto's-Son	1111101	1
grooming	11100000100110000100000100111111	1
yearly	111000001001100000111100110110110000	1
guts	11100000100111000001101011101000001111	1
NYT-10-12-00	1110000111	1
stretch	1110000010011000011001100011011	1
airliner	11100000100110000011110110010100010011	1
breath	111000001001100000111011110000010011010	1
defined	111000001001100000111000001010001000010	1
motives	11100000100111011000110	1
stripped	1110000010011001111110010110001010	1
corporate-owned	11100000100110000010001111000101101011101	1
deadliest	11100000100110000010001001000111110110	1
readings	1110000010011011101100000000101001	1
Analysts	111000001001100000111000101010101101	1
consultant	11100000100110000010000010000010001	1
Suggestions	11100000100110000011000110011100000	1
invoking	11100000100110000011100000100011110010	1
14:20:24	11100000110010010110001000011101110000011100110100111100110110000	1
confidently	11100000100110000010111100101	1
FEEL	111000001000110011010111111111111010110101110011	1
canon	11100000100110000010101001111011110000	1
APW20001211.1441.0436	11100000110010010110001000011101110000011100110100111100110101010001	1
Nashville	1110000010011000001010100011110111011	1
NYT20001024.2203.0349	11100000110010010101101	1
ATHENS	11100000100110110111110	1
barbed	11100000100111101110100110111011	1
edged	11100000100111100000001110101010	1
boosted	1110000010011101111100001	1
defy	11100000100110100001111	1
allocation	111000001001100000111011110111110	1
bulletproof	11100000100110000011100101110101101010	1
Own	11100000100110000011110101011000111010	1
vacant	1110000010011000001101111110000101001	1
Mishap	111000001001100000101011110001	1
$1.38	111000001001110000010111000101010000	1
highest-ranking	1110000010011000001010100110000000001111010010	1
sprayed	11100000100110000011101000000001110	1
FEDER	1110000010010001010111011010000010101	1
210	1110000010011100001111010001100010	1
Daniel	1110000010011000001010100111100111111001	1
TEXAS	11100000100000101000000010	1
weekly	11100000100110000010101100101010011000	1
plumes	11100000100110000010010000000000000	1
functionality	1110000010011000101110010111	1
skies	1110000010011100000110101110100000110	1
APW20001028.2128.0494	111000001100100101100010000111011100010010	1
bony	1110000010011000001111000110000111000100111011111	1
Emerging-markets	111000001001101010010000111011	1
Parole	11100000100110001110111011	1
Maniax	11100000100110000101011000100110011010	1
clan	1110000010011000010110000011011	1
DAVE	1110000010010001010111011010000010010011000	1
pleats	11100000100110000100010011110010001110000010101110100	1
diffuse	111000001001110000100001101000	1
satisfactory	1110000010011000001000010110110011101	1
debut	11100000100110000011110100010011010	1
http://corp.aol.com	111000001001100000111011110100011	1
babbling	111000001001100000101110100011110001011	1
elements	1110000010011000001001111110111001011	1
diving	1110000010011000001111000110100000000100	1
substance	111000001001100000100011110010010011	1
memories	111000001001101110100100100	1
Planning	1110000010011010011100111000100	1
restoring	11100000100110111111101011	1
refer	111000001001100000111011110110000100110	1
Cartoonist	111000001001100000111011010101100	1
Perhaps	11100000100110000001010011010001011110	1
Lifted	11100000100110000011110111100101	1
Stunned	111000001001100010000000111000	1
package	11100000100110000011110111111011100101000	1
-born	1110000010011000001111010001010101100101	1
.118	111000001001100000111100110010001010110111	1
hard-liners	1110000010011000001110010010101000010110001100	1
SANTIAGO	11100000100110000011010000110111	1
burning	11100000100110010011010100110000000	1
Lite	111000001001100000110101100101000010001	1
Magnum	11100000100110000011000010011110110	1
Finley	111000001001100000111100101000101000010	1
bubbly	111000001001100010011101011	1
legacy	11100000100110000011010001010010100000	1
enthusiasts	1110000010011100001000011010101	1
Alain	111000001001100001101110100010101	1
sealed	1110000010011000001111011111101110010101	1
survives	1110000010011000001000010000110010011111	1
Harri	111000001001100000100000101110000010100110100	1
mammals	11100000100110111000000010010111110	1
S.Korea	11100110111110	1
Limestone	11100000100110000110111010001011	1
they're	1110000010011010010110110	1
eight-count	111000001001100000111101100101001000	1
politically	11100000100110000011100010100000101	1
detailed	11100000100110000010001010010101100001	1
citizenship	111000001001100000100101011000110100	1
al	1110000010011000000100101000	1
Lifts	1110000010011000001111011110011	1
Jamestown	1110000010011000001111000000010001101	1
first-class	11100000100110000011100000101110001100111	1
implied	11100000100110000010101001011110100	1
Atlantic	1110000010011000001101111100000	1
administers	111000001001100000110000110000010011011	1
PETER	111000001001000101011101101000001001001101	1
pollutants	11100000100110000011101111000000011110010100	1
intention	11100000100110000010101110000011	1
presenting	1110000010011000111100111001	1
motorcyclists	111000001001110010101001000111	1
